Total Judge,Barcode,Model,Lot,Line,Serial,Station,Date,Time,Press adj kashime,Kashime Bef judg,Kashime Bef Press,Kashime Aft judg,Kashime Aft Press,Kashime judg,Kashime Press,Kashime Bef Curr judg,Kashime Bef Curr,Consumption flow rate,SP(kPa)Judge,SP(kPa)Result,Cur(mA)Result,F(mL/min)Judge,F(mL/min)Result,Cur(mA)Result,Repeat 1,Respone up on 1,ChangTJudge 1,ChangTResult 1,ConvTJudge 1,ConvTResult 1,Repeat 2,Respone down off 2,ChangTJudge 2,ChangTResult2,ConvTJudge2,ConvTResult2,Repeat 3,Respone down off 3,ChangTJudge 3,ChangTResult 3,ConvTJudge 3,ConvTResult 3,Repeat 4,STEP Respone 4,ChangT1Judge 4,ChangT1Result 4,ConvT1Judge 4,ConvT1Result 4,ChangT2Judge 4,ChangT2Result 4,ConvT2Judge 4,ConvT2Result 4,ChangT3Judge 4,ChangT3Result 4,ConvT3Judge 4,ConvT3Result 4,ChangT4Judge 4,ChangT4Result 4,ConvT4Judge 4,ConvT4Result 4,ChangT5Judge 4,ChangT5Result 4,ConvT5Judge 4,ConvT5Result 4,ChangT6Judge 4,ChangT6Result 4,ConvT6Judge 4,ConvT6Result 4,ChangT7Judge 4,ChangT7Result 4,ConvT7Judge 4,ConvT7Result 4,ChangT8Judge 4,ChangT8Result 4,ConvT8Judge 4,ConvT8Result 4,ChangT9Judge 4,ChangT9Result 4,ConvT9Judge 4,ConvT9Result 4,Repeat 5,STEP Respone 5,ChangT1Judge 5,ChangT1Result 5,ConvT1Judge 5,ConvT1Result 5,ChangT2Judge 5,ChangT2Result 5,ConvT2Judge 5,ConvT2Result 5,ChangT3Judge 5,ChangT3Result 5,ConvT3Judge 5,ConvT3Result 5,ChangT4Judge 5,ChangT4Result 5,ConvT4Judge 5,ConvT4Result 5,ChangT5Judge 5,ChangT5Result 5,ConvT5Judge 5,ConvT5Result 5,ChangT6Judge 5,ChangT6Result 5,ConvT6Judge 5,ConvT6Result 5,ChangT7Judge 5,ChangT7Result 5,ConvT7Judge 5,ConvT7Result 5,ChangT8Judge 5,ChangT8Result 5,ConvT8Judge 5,ConvT8Result 5,ChangT9Judge 5,ChangT9Result 5,ConvT9Judge 5,ConvT9Result 5,IP Go,[200mA]Judge Go,[200mA]Result Go,[230mA]Judge Go,[230mA]Result Go,[280mA]Judge Go,[280mA]Result Go,[1000mA]Judge Go,[1000mA]Result Go,[1060mA]Judge Go,[1060mA]Result Go,IP Go Repeat,IP Back,[200mA]Judge Back,[200mA]Result Back,[230mA]Judge Back,[230mA]Result Back,[280mA]Judge Back,[280mA]Result Back,[1000mA]Judge Back,[1000mA]Result Back,Hys,[200mA]Judge hys,[200mA]Result hys,[230mA]Judge hys,[230mA]Result hys,[280mA]Judge hys,[280mA]Result hys,HysMaxJudge,HysMaxResult,Hys Current(mA),StepUp,P(kPa)Judge,P(kPa)Result,Cur[GO]Judge,Cur[GO]Result,Vibrate wave,[200mA]Judge vibrate,[200mA]Result vibrate,[230mA]Judge vibrate,[230mA]Result vibrate,[280mA]Judge vibrate,[280mA]Result vibrate,[1000mA]Judge vibrate,[1000mA]Result vibrate
OK,A4406N6550,A,4406,N,6550,1,45389,0.055196759,OK,OK,171.0976,OK,173.0019,OK,1956.1081,OK,277.4007,OK,OK,1917.368,250,OK,0.4145,948,0,OK,OK,43.7,OK,34.2,0,OK,OK,43.46,OK,60.5,0,OK,OK,86.1,OK,84.3,0,OK,OK,60.9,OK,44.1,OK,65.9,OK,60.8,OK,69.9,OK,49.6,OK,67.6,OK,47.2,OK,61,OK,41.9,OK,65.3,OK,46.5,OK,65.3,OK,45.5,OK,66.1,OK,47.1,OK,63,OK,69.7,0,OK,OK,66,OK,45.1,OK,68.7,OK,61.3,OK,67.1,OK,49.8,OK,64.1,OK,46.9,OK,63.9,OK,41.7,OK,59.7,OK,43.9,OK,68.1,OK,43.4,OK,60.2,OK,44.2,OK,61.1,OK,67,OK,OK,2.0491,OK,56.8791,OK,170.0579,OK,1890.1757,OK,1996.0379,0,OK,OK,13.7793,OK,70.9872,OK,183.9715,OK,1889.4831,OK,OK,8.7302,OK,10.9795,OK,11.9136,OK,21.1752,211,OK,OK,2.965,OK,-845,OK,OK,1.9205,OK,13.3917,OK,19.8628,OK,27.3592
OK,A4406N6555,A,4406,N,6555,1,45389,0.056724537,OK,OK,172.2676,OK,173.2197,OK,1955.7657,OK,285.6858,OK,OK,1929.0752,784,OK,0.5705,976,0,OK,OK,45,OK,35,0,OK,OK,55.88,OK,79.6,0,OK,OK,123.6,OK,119.6,0,OK,OK,79.9,OK,55.4,OK,78.2,OK,69.4,OK,81.9,OK,54.8,OK,67.2,OK,49.3,OK,72.3,OK,40.2,OK,69.8,OK,48.4,OK,74.9,OK,47.7,OK,66.5,OK,48.5,OK,67.9,OK,78.3,0,OK,OK,89.7,OK,52.8,OK,90.5,OK,76.9,OK,83.6,OK,59.9,OK,72,OK,49.1,OK,83.2,OK,43.3,OK,71.8,OK,48.1,OK,73.6,OK,47.1,OK,70.2,OK,44.6,OK,69.5,OK,80.6,OK,OK,1.503,OK,52.8397,OK,165.8262,OK,1890.6919,OK,1996.6365,0,OK,OK,16.5189,OK,71.4477,OK,181.3267,OK,1893.2693,OK,OK,12.0159,OK,15.1193,OK,13.5006,OK,34.0227,217,OK,OK,3.7865,OK,223,OK,OK,1.0747,OK,21.5135,OK,16.6783,OK,26.4695
OK,A4406N6552,A,4406,N,6552,1,45389,0.058263889,OK,OK,171.9105,OK,168.3398,OK,1955.1376,OK,282.7647,OK,OK,1924.4755,249,OK,0.4036,303,0,OK,OK,44.8,OK,34.2,0,OK,OK,42.29,OK,58.4,0,OK,OK,88.1,OK,87.2,0,OK,OK,82.1,OK,56.8,OK,60,OK,56.4,OK,56.3,OK,46.7,OK,60.4,OK,43.3,OK,57.1,OK,41,OK,61.6,OK,48.3,OK,61.4,OK,47,OK,57.9,OK,46.4,OK,62.9,OK,68.4,0,OK,OK,77.2,OK,46.8,OK,71.4,OK,64.7,OK,66.6,OK,52.3,OK,63.9,OK,44.7,OK,62.7,OK,36.9,OK,64.3,OK,45.4,OK,66.3,OK,44.1,OK,62.9,OK,43.3,OK,62.6,OK,67.5,OK,OK,4.0533,OK,56.1354,OK,165.763,OK,1907.2599,OK,2018.3521,0,OK,OK,15.209,OK,69.868,OK,178.7414,OK,1908.6341,OK,OK,8.1557,OK,10.634,OK,10.9784,OK,23.3068,212,OK,OK,3.4312,OK,150,OK,OK,1.7729,OK,12.6366,OK,19.2088,OK,32.6927
OK,A4406N6560,A,4406,N,6560,1,45389,0.059780093,OK,OK,172.0085,OK,174.4683,OK,1954.9462,OK,280.4502,OK,OK,1935.6417,236,OK,0.4698,292,0,OK,OK,44.1,OK,33.8,0,OK,OK,44,OK,61.8,0,OK,OK,87.9,OK,86.7,0,OK,OK,69.9,OK,45.4,OK,66.7,OK,61,OK,66.1,OK,50.8,OK,66.8,OK,48.4,OK,65.8,OK,42.4,OK,77,OK,46.2,OK,63.3,OK,49.4,OK,64.7,OK,43.4,OK,65.1,OK,75,0,OK,OK,71.3,OK,47.9,OK,66.3,OK,60.3,OK,67.9,OK,51.6,OK,69.3,OK,46.5,OK,64.2,OK,36.7,OK,68.6,OK,47.4,OK,66.2,OK,44.7,OK,64.1,OK,45,OK,63.4,OK,70.6,OK,OK,2.9328,OK,60.272,OK,171.4242,OK,1901.3214,OK,2007.7332,0,OK,OK,16.5802,OK,74.0776,OK,185.9796,OK,1901.0887,OK,OK,10.6474,OK,10.7011,OK,12.5555,OK,23.3962,210,OK,OK,3.0606,OK,217,OK,OK,2.0833,OK,15.9379,OK,17.3681,OK,22.9598
OK,A4406N6559,A,4406,N,6559,1,45389,0.06130787,OK,OK,171.7347,OK,173.3217,OK,1955.7194,OK,280.8548,OK,OK,1920.3525,255,OK,0.5042,970,0,OK,OK,45.7,OK,36.3,0,OK,OK,48.5,OK,65.8,0,OK,OK,100,OK,98.4,0,OK,OK,70.7,OK,50.6,OK,68.7,OK,63.1,OK,66.9,OK,52.4,OK,70.3,OK,50,OK,68.1,OK,46.6,OK,67.8,OK,48.6,OK,62.2,OK,45.3,OK,73.6,OK,51.8,OK,63.9,OK,71.2,0,OK,OK,75,OK,51.7,OK,75.5,OK,66.1,OK,69.5,OK,52.9,OK,75.5,OK,48.9,OK,70.8,OK,42.5,OK,68.3,OK,49.8,OK,70.6,OK,50.6,OK,71,OK,48.4,OK,68.2,OK,76.2,OK,OK,2.5049,OK,61.1318,OK,172.6006,OK,1899.5748,OK,2000.4702,0,OK,OK,21.3503,OK,78.7241,OK,188.8663,OK,1901.8707,OK,OK,15.8453,OK,14.1848,OK,14.2658,OK,29.1391,210,OK,OK,3.2611,OK,-821,OK,OK,1.2958,OK,14.6529,OK,17.3834,OK,24.1805
OK,A4406N6568,A,4406,N,6568,1,45389,0.062835648,OK,OK,172.3711,OK,172.1331,OK,1952.7527,OK,279.9793,OK,OK,1937.365,252,OK,0.5448,941,0,OK,OK,45.8,OK,34.6,0,OK,OK,44.45,OK,60.6,0,OK,OK,96.5,OK,94,0,OK,OK,78.4,OK,56.1,OK,67.4,OK,62.9,OK,64,OK,53,OK,61.7,OK,49.5,OK,56,OK,43.4,OK,62.9,OK,48.6,OK,59.8,OK,46.5,OK,57.1,OK,46.8,OK,62.9,OK,68.4,0,OK,OK,80,OK,56.1,OK,82.8,OK,74,OK,78.3,OK,58.3,OK,77.3,OK,50.2,OK,73.3,OK,44.7,OK,73.7,OK,51.7,OK,75.2,OK,46.9,OK,68,OK,44.8,OK,68.8,OK,75.7,OK,OK,2.8751,OK,61.4063,OK,173.4401,OK,1895.8917,OK,1999.8351,0,OK,OK,19.8388,OK,77.3246,OK,189.2096,OK,1897.912,OK,OK,13.9637,OK,12.6449,OK,13.7696,OK,26.5303,210,OK,OK,3.2369,OK,216,OK,OK,1.1038,OK,13.6232,OK,14.6901,OK,33.7021
OK,A4406N6522,A,4406,N,6522,1,45389,0.064363426,OK,OK,172.07,OK,171.1971,OK,1955.2184,OK,281.1647,OK,OK,1926.8263,241,OK,0.5411,852,0,OK,OK,45.5,OK,34.6,0,OK,OK,48.5,OK,66.9,0,OK,OK,111,OK,108.9,0,OK,OK,72.8,OK,56.4,OK,73.4,OK,68.7,OK,65.2,OK,54,OK,65.4,OK,51.6,OK,61.1,OK,40.5,OK,60.1,OK,44.7,OK,61.6,OK,48.9,OK,63.5,OK,43.3,OK,67,OK,74.4,0,OK,OK,82.8,OK,51.7,OK,88.9,OK,80.4,OK,74.9,OK,56.5,OK,80.7,OK,48.9,OK,69.5,OK,45.2,OK,72.8,OK,52.8,OK,79.6,OK,49.2,OK,76.4,OK,47.5,OK,72.5,OK,79.8,OK,OK,2.5979,OK,62.8982,OK,178.8654,OK,1899.6301,OK,2003.6191,0,OK,OK,23.8305,OK,80.9156,OK,193.2042,OK,1902.8755,OK,OK,18.2326,OK,14.5759,OK,12.3387,OK,33.7424,212,OK,OK,4.0026,OK,219,OK,OK,1.6129,OK,11.8424,OK,16.3439,OK,22.5836
NG,A4406N6455,A,4406,N,6455,1,45389,0.064930556,NG,NG,0,NG,0,NG,0,OK,278.8675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OK,A4406N6572,A,4406,N,6572,1,45389,0.066539352,OK,OK,172.6845,OK,174.5889,OK,1955.2073,OK,278.9145,OK,OK,1919.9051,249,OK,0.6372,876,0,OK,OK,49.4,OK,34.6,0,OK,OK,46.97,OK,65.1,0,OK,OK,110.8,OK,108.4,0,OK,OK,71.8,OK,55.6,OK,73.1,OK,66.9,OK,70.7,OK,53.8,OK,64.8,OK,50.2,OK,63.6,OK,43.2,OK,68.8,OK,49.1,OK,68.1,OK,47,OK,65.3,OK,47.5,OK,70,OK,81.8,0,OK,OK,81.5,OK,56.1,OK,78.3,OK,71.4,OK,82.8,OK,61.3,OK,82.3,OK,51.2,OK,75.4,OK,44.9,OK,72.9,OK,47.3,OK,71.9,OK,54.2,OK,83.5,OK,52.2,OK,76.4,OK,85,OK,OK,2.448,OK,61.952,OK,175.0583,OK,1892.6398,OK,1993.1683,0,OK,OK,21.1034,OK,77.9487,OK,188.3865,OK,1893.1236,OK,OK,15.6554,OK,12.717,OK,11.3282,OK,30.1875,212,OK,OK,3.4698,OK,219,OK,OK,1.7131,OK,14.5098,OK,17.7885,OK,26.8961
OK,A4406N6569,A,4406,N,6569,1,45389,0.06806713,OK,OK,170.9603,OK,169.6114,OK,1955.6182,OK,281.913,OK,OK,1932.3579,256,OK,0.5959,926,0,OK,OK,44.9,OK,34.6,0,OK,OK,45.62,OK,62.4,0,OK,OK,91.5,OK,90.5,0,OK,OK,67.7,OK,50.9,OK,69.2,OK,63.3,OK,70.5,OK,53,OK,65.1,OK,50.8,OK,68.6,OK,38.7,OK,64.5,OK,45.9,OK,65,OK,50.1,OK,63.5,OK,48.1,OK,64.7,OK,71.3,0,OK,OK,71.7,OK,50.3,OK,75.5,OK,67.8,OK,73.3,OK,54.4,OK,63.8,OK,47.4,OK,65.5,OK,40,OK,63.5,OK,45.2,OK,65.1,OK,48,OK,59.5,OK,42.7,OK,63.8,OK,69.3,OK,OK,2.2347,OK,55.1078,OK,165.6309,OK,1894.6558,OK,1995.9991,0,OK,OK,13.2497,OK,69.0881,OK,179.6126,OK,1894.3699,OK,OK,8.015,OK,10.8619,OK,11.9817,OK,20.2686,212,OK,OK,3.0372,OK,782,OK,OK,1.8697,OK,13.3427,OK,16.1766,OK,24.9025
OK,A4406N6566,A,4406,N,6566,1,45389,0.069571759,OK,OK,170.5302,OK,170.8476,OK,1955.8276,OK,281.3395,OK,OK,1917.8301,248,OK,0.4164,356,0,OK,OK,43.6,OK,33.6,0,OK,OK,41.93,OK,59.8,0,OK,OK,89.1,OK,85.7,0,OK,OK,62.7,OK,46.5,OK,65.2,OK,59.3,OK,64.8,OK,51.5,OK,65.1,OK,44.9,OK,67.5,OK,40.9,OK,65.9,OK,48.3,OK,64.9,OK,46.2,OK,59.6,OK,42.2,OK,58.3,OK,65,0,OK,OK,66.1,OK,44.7,OK,64,OK,57.6,OK,63.7,OK,47.2,OK,64.8,OK,45.7,OK,62,OK,37.2,OK,61,OK,41,OK,60.5,OK,45.3,OK,56.4,OK,40,OK,56.7,OK,63.4,OK,OK,2.0647,OK,49.2581,OK,164.2407,OK,1906.1991,OK,2011.0406,0,OK,OK,10.941,OK,65.9282,OK,179.504,OK,1907.2758,OK,OK,5.8763,OK,13.3365,OK,13.2633,OK,24.2785,217,OK,OK,2.8759,OK,-914,OK,OK,1.408,OK,19.7377,OK,17.969,OK,21.4397
OK,A4406N6577,A,4406,N,6577,1,45389,0.071099537,OK,OK,172.1708,OK,169.7903,OK,1955.5206,OK,281.6215,OK,OK,1904.4343,248,OK,0.616,934,0,OK,OK,44.9,OK,35.3,0,OK,OK,45.08,OK,60.7,0,OK,OK,83.1,OK,81,0,OK,OK,61,OK,44.7,OK,54.4,OK,51,OK,52.2,OK,44.7,OK,56,OK,43,OK,57.2,OK,41.8,OK,49.7,OK,41.9,OK,52.9,OK,43.5,OK,50.1,OK,39.6,OK,58.2,OK,62.9,0,OK,OK,69.1,OK,46.2,OK,69,OK,62.6,OK,73.6,OK,47.3,OK,66.9,OK,42.8,OK,68,OK,40.5,OK,64.3,OK,46.5,OK,64.5,OK,42.3,OK,63.7,OK,42.2,OK,61.7,OK,67.4,OK,OK,2.9591,OK,51.3084,OK,166.92,OK,1904.612,OK,2000.1846,0,OK,OK,14.9995,OK,68.887,OK,182.9444,OK,1903.22,OK,OK,9.0404,OK,14.1723,OK,14.0244,OK,23.9389,214,OK,OK,2.8864,OK,-752,OK,OK,2.2161,OK,18.9357,OK,23.4053,OK,21.156
OK,A4406N6581,A,4406,N,6581,1,45389,0.072650463,OK,OK,171.6998,OK,169.3194,OK,1955.4637,OK,277.7538,OK,OK,1938.1138,236,OK,0.4117,963,0,OK,OK,44,OK,34.6,0,OK,OK,44.36,OK,60.5,0,OK,OK,87.1,OK,86,0,OK,OK,68.8,OK,49.8,OK,67.6,OK,62.7,OK,71.9,OK,55.5,OK,63.3,OK,49.3,OK,68.9,OK,45,OK,67,OK,48.7,OK,65.1,OK,49.9,OK,61.9,OK,46,OK,62.4,OK,69,0,OK,OK,69.4,OK,49.9,OK,71.6,OK,64.7,OK,70.7,OK,57.2,OK,71.3,OK,49.5,OK,64.9,OK,44.8,OK,65,OK,45,OK,63,OK,47.9,OK,59.8,OK,45.5,OK,61.9,OK,67.4,OK,OK,1.1622,OK,54.4804,OK,166.2431,OK,1906.6547,OK,2008.168,0,OK,OK,11.9957,OK,68.3017,OK,180.5551,OK,1909.042,OK,OK,7.8335,OK,10.7157,OK,12.312,OK,22.7766,211,OK,OK,2.9294,OK,216,OK,OK,1.3902,OK,13.6221,OK,18.0507,OK,23.548
OK,A4406N6565,A,4406,N,6565,1,45389,0.074178241,OK,OK,169.6816,OK,172.6968,OK,1955.2638,OK,284.9457,OK,OK,1928.3755,258,OK,0.5057,965,0,OK,OK,44.2,OK,35.2,0,OK,OK,44.81,OK,62.8,0,OK,OK,86.9,OK,85,0,OK,OK,68,OK,45.3,OK,67.1,OK,60.6,OK,73.3,OK,53.8,OK,75,OK,55.5,OK,72.4,OK,43.5,OK,61.9,OK,46.5,OK,63.7,OK,48.6,OK,61.9,OK,46.2,OK,59,OK,66.2,0,OK,OK,65,OK,45.4,OK,62.2,OK,56.8,OK,64.8,OK,48.8,OK,64.1,OK,48.4,OK,60.7,OK,40.4,OK,66.5,OK,45.1,OK,58.1,OK,44.5,OK,58.8,OK,44,OK,57.9,OK,64.6,OK,OK,1.8845,OK,51.5622,OK,164.69,OK,1912.8034,OK,2011.3354,0,OK,OK,11.4713,OK,66.9141,OK,179.2576,OK,1914.709,OK,OK,6.5868,OK,12.1238,OK,12.5676,OK,22.722,214,OK,OK,2.9294,OK,807,OK,OK,1.1383,OK,13.4545,OK,20.5667,OK,24.0549
NG,A4406N6562,A,4406,N,6562,1,45389,0.075706019,OK,OK,172.3017,OK,174.2854,OK,1954.9931,OK,274.6277,OK,OK,1918.938,248,OK,0.4092,295,0,OK,OK,45.9,OK,36.2,0,OK,OK,42.83,OK,57.8,0,OK,OK,85.9,OK,84.9,0,OK,OK,63.7,OK,48.5,OK,65.2,OK,62,OK,67,OK,55.6,OK,66.7,OK,48.7,OK,62.2,OK,43.4,OK,64.3,OK,50,OK,65.6,OK,50.8,OK,63,OK,45.5,OK,63.7,OK,70.2,0,OK,OK,77.6,OK,49.4,OK,78.7,OK,70.9,OK,77.2,OK,61,OK,67.4,OK,47.9,OK,68.2,OK,43.8,OK,70.7,OK,48.9,OK,68.4,OK,49.5,OK,70.7,OK,48.2,OK,65.8,OK,72,NG,OK,2.3332,OK,57.6408,OK,172.6984,NG,1915.0755,OK,2018.5943,0,OK,OK,15.32,OK,72.5566,OK,187.2918,OK,1915.3692,OK,OK,9.9868,OK,11.7225,OK,12.5935,OK,25.5614,212,OK,OK,3.3772,OK,219,OK,OK,1.6993,OK,10.8103,OK,16.6223,OK,29.5208
OK,A4406N6570,A,4406,N,6570,1,45389,0.077233796,OK,OK,172.0521,OK,171.338,OK,1955.2968,OK,283.7362,OK,OK,1924.6399,244,OK,0.5277,960,0,OK,OK,45.1,OK,36.3,0,OK,OK,47.15,OK,65.1,0,OK,OK,93,OK,91.5,0,OK,OK,63.2,OK,46.4,OK,64.6,OK,59.3,OK,65.1,OK,52.7,OK,67.8,OK,43.8,OK,60.5,OK,39.9,OK,58.4,OK,42.3,OK,63.1,OK,44.4,OK,57.4,OK,45.6,OK,63.5,OK,69.5,0,OK,OK,74.8,OK,52,OK,81.4,OK,70.6,OK,69,OK,53.7,OK,72.1,OK,43.8,OK,64.9,OK,36.9,OK,63.8,OK,47.2,OK,69.8,OK,44.2,OK,65.5,OK,42.5,OK,67.9,OK,76.2,OK,OK,2.4387,OK,55.1928,OK,165.9925,OK,1886.9894,OK,1993.2576,0,OK,OK,15.5358,OK,71.7053,OK,181.1227,OK,1887.7619,OK,OK,10.0971,OK,13.1914,OK,13.1302,OK,25.912,212,OK,OK,3.112,OK,218,OK,OK,1.7485,OK,17.7736,OK,18.2149,OK,23.005
OK,A4406N6589,A,4406,N,6589,1,45389,0.078842593,OK,OK,170.7111,OK,172.7742,OK,1958.3361,OK,277.2594,OK,OK,1934.1623,757,OK,0.4665,958,0,OK,OK,45.5,OK,34.6,0,OK,OK,46.52,OK,64.4,0,OK,OK,102.8,OK,101.1,0,OK,OK,78,OK,52.1,OK,71.6,OK,65.7,OK,68.2,OK,52.5,OK,63.8,OK,46.7,OK,56.6,OK,40.5,OK,59.9,OK,47.1,OK,61,OK,47.5,OK,63.7,OK,42.6,OK,67.9,OK,75.9,0,OK,OK,96.8,OK,51.1,OK,83.4,OK,75.4,OK,81.2,OK,62.3,OK,80.5,OK,47,OK,88.8,OK,41.3,OK,76.7,OK,47.8,OK,73.6,OK,46.9,OK,69.9,OK,46.8,OK,71.1,OK,79.4,OK,OK,1.5995,OK,58.9338,OK,168.5921,OK,1895.3457,OK,1998.8518,0,OK,OK,17.5719,OK,75.3444,OK,185.0194,OK,1896.6737,OK,OK,12.9724,OK,13.0977,OK,14.4273,OK,26.7763,211,OK,OK,3.1252,OK,217,OK,OK,2.0347,OK,12.4302,OK,14.483,OK,26.7335
OK,A4406N6355,A,4406,N,6355,1,45389,0.08037037,OK,OK,171.2055,OK,171.3642,OK,1955.4025,OK,275.1319,OK,OK,1929.4861,254,OK,0.3898,974,0,OK,OK,44.9,OK,34.6,0,OK,OK,43.46,OK,60,0,OK,OK,82.5,OK,81.2,0,OK,OK,59.5,OK,42.6,OK,63.4,OK,58,OK,63.7,OK,49.7,OK,62.5,OK,42.8,OK,58.9,OK,39.6,OK,60.6,OK,43.7,OK,59.2,OK,44.2,OK,60.5,OK,42.1,OK,61.4,OK,68.2,0,OK,OK,61.5,OK,43.3,OK,62.5,OK,56.6,OK,58.9,OK,46.5,OK,63,OK,42,OK,62.7,OK,38.1,OK,59.3,OK,43.6,OK,58.4,OK,44,OK,59.1,OK,40.4,OK,58.7,OK,64,OK,OK,2.5712,OK,62.0651,OK,171.1125,OK,1895.1606,OK,2004.0858,0,OK,OK,18.6126,OK,76.0294,OK,185.1991,OK,1895.8824,OK,OK,13.0414,OK,10.8471,OK,12.0866,OK,20.7547,207,OK,OK,2.8846,OK,760,OK,OK,2.6682,OK,14.161,OK,20.073,OK,24.3347
OK,A4406N6360,A,4406,N,6360,1,45389,0.081886574,OK,OK,169.9534,OK,168.5251,OK,1953.2965,OK,282.5895,OK,OK,1927.879,732,OK,0.4388,923,0,OK,OK,44.3,OK,34,0,OK,OK,43.55,OK,59.8,0,OK,OK,85.2,OK,84.1,0,OK,OK,76,OK,50.4,OK,73,OK,65.6,OK,67.6,OK,51.4,OK,65.4,OK,48.4,OK,66.3,OK,42.7,OK,66.2,OK,44,OK,58.2,OK,45,OK,65.7,OK,49.9,OK,65.4,OK,72.5,0,OK,OK,73,OK,47.4,OK,74.1,OK,66.2,OK,67.4,OK,52.4,OK,64.2,OK,45.8,OK,65.7,OK,41.8,OK,69.2,OK,45.4,OK,67.7,OK,41.9,OK,66.6,OK,46.1,OK,63.7,OK,69.3,OK,OK,2.2252,OK,59.0002,OK,169.1792,OK,1891.7351,OK,1999.5718,0,OK,OK,16.7291,OK,74.5153,OK,184.6419,OK,1893.0462,OK,OK,11.5039,OK,12.2739,OK,13.4628,OK,24.1377,210,OK,OK,3.0197,OK,216,OK,OK,2.4285,OK,14.8912,OK,18.9185,OK,25.6589
OK,A4406N6383,A,4406,N,6383,1,45389,0.083414352,OK,OK,172.6881,OK,171.4979,OK,1955.0543,OK,276.2803,OK,OK,1939.0868,252,OK,0.3761,955,0,OK,OK,44.9,OK,34.1,0,OK,OK,45.44,OK,62.6,0,OK,OK,94.3,OK,91.6,0,OK,OK,61.6,OK,46.7,OK,63.1,OK,58.5,OK,63.4,OK,50.5,OK,60.6,OK,45.9,OK,57,OK,41.6,OK,62.7,OK,46.4,OK,65.9,OK,47.4,OK,62.7,OK,44.4,OK,65,OK,73.1,0,OK,OK,70.2,OK,45.3,OK,66.2,OK,60.3,OK,64.9,OK,51.3,OK,70.1,OK,46.5,OK,64.1,OK,40.8,OK,63.1,OK,43.5,OK,60.2,OK,46.7,OK,62.5,OK,46.5,OK,64.1,OK,70.1,OK,OK,1.9625,OK,60.2333,OK,170.0519,OK,1891.6554,OK,2000.1178,0,OK,OK,19.0128,OK,76.0155,OK,185.6761,OK,1892.9903,OK,OK,14.0503,OK,12.5196,OK,13.6242,OK,25.625,208,OK,OK,2.8653,OK,215,OK,OK,2.6952,OK,9.1079,OK,17.6153,OK,28.1631
OK,A4406N6344,A,4406,N,6344,1,45389,0.084918981,OK,OK,171.7034,OK,171.148,OK,1954.9122,OK,276.2179,OK,OK,1931.2054,250,OK,0.4551,999,0,OK,OK,44.1,OK,35,0,OK,OK,43.01,OK,58.2,0,OK,OK,84.1,OK,83.2,0,OK,OK,68,OK,48.5,OK,65.6,OK,60.1,OK,63.8,OK,51.5,OK,65.6,OK,45.9,OK,63.4,OK,41.7,OK,56.9,OK,45.7,OK,59.4,OK,46.2,OK,57.1,OK,42.9,OK,64.2,OK,71.1,0,OK,OK,78.8,OK,52.9,OK,77.3,OK,68.2,OK,70.8,OK,52.3,OK,70,OK,45.8,OK,72.1,OK,42.4,OK,69.7,OK,48.9,OK,63.1,OK,46.4,OK,73.2,OK,45.6,OK,66.3,OK,71.6,OK,OK,1.92,OK,56.8142,OK,167.5802,OK,1888.4557,OK,1993.7122,0,OK,OK,16.3006,OK,73.5944,OK,184.1533,OK,1889.0847,OK,OK,11.3805,OK,13.4378,OK,14.5731,OK,25.3754,211,OK,OK,2.9596,OK,217,OK,OK,2.3136,OK,9.7519,OK,16.4991,OK,28.6037
OK,A4406N6376,A,4406,N,6376,1,45389,0.086458333,OK,OK,168.8175,OK,168.8968,OK,1954.7532,OK,276.9094,OK,OK,1934.9174,252,OK,0.4521,964,0,OK,OK,45.7,OK,35.2,0,OK,OK,46.43,OK,63.6,0,OK,OK,98.8,OK,97.6,0,OK,OK,75.2,OK,56.7,OK,73,OK,68.4,OK,74,OK,59.5,OK,71.2,OK,55.4,OK,70.2,OK,48.7,OK,73.4,OK,55.7,OK,76.9,OK,54,OK,75.7,OK,56.7,OK,73.7,OK,80,0,OK,OK,75.6,OK,54.6,OK,74.7,OK,69.1,OK,74.8,OK,59.8,OK,72.2,OK,54,OK,73.9,OK,44.3,OK,75,OK,51.7,OK,70.7,OK,53.8,OK,75.7,OK,53.3,OK,74.5,OK,80.5,OK,OK,1.3269,OK,54.8473,OK,165.3155,OK,1878.728,OK,1986.4457,0,OK,OK,15.9608,OK,70.6671,OK,180.8811,OK,1879.7894,OK,OK,11.634,OK,12.5543,OK,13.5656,OK,26.2271,211,OK,OK,3.3819,OK,216,OK,OK,1.2569,OK,10.6425,OK,15.889,OK,20.7276
